Delhi,25.05000000000001,25.200000000000045,Haze,2024-10-24 17:05:28
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 17:05:56
Chennai,29.30000000000001,35.83000000000004,Mist,2024-10-24 17:11:58
Bangalore,23.03000000000003,23.760000000000048,Mist,2024-10-24 17:04:00
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 17:10:06
Hyderabad,23.730000000000018,24.060000000000002,Haze,2024-10-24 17:07:57
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 17:16:19
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 17:16:13
Chennai,29.30000000000001,35.83000000000004,Mist,2024-10-24 17:11:58
Bangalore,23.03000000000003,23.760000000000048,Mist,2024-10-24 17:16:17
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 17:20:28
Hyderabad,23.730000000000018,24.060000000000002,Haze,2024-10-24 17:13:38
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 17:16:19
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 17:16:13
Chennai,29.180000000000007,35.950000000000045,Mist,2024-10-24 17:23:31
Bangalore,23.03000000000003,23.760000000000048,Mist,2024-10-24 17:16:17
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 17:20:28
Hyderabad,23.730000000000018,24.060000000000002,Haze,2024-10-24 17:13:38
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 17:21:32
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 17:22:54
Chennai,29.05000000000001,35.56,Rain,2024-10-24 17:28:36
Bangalore,23.03000000000003,23.760000000000048,Mist,2024-10-24 17:22:34
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 17:18:31
Hyderabad,23.730000000000018,24.060000000000002,Haze,2024-10-24 17:30:00
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 17:30:01
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 17:29:29
Chennai,29.05000000000001,35.56,Rain,2024-10-24 17:28:36
Bangalore,23.03000000000003,23.760000000000048,Mist,2024-10-24 17:32:45
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 17:31:35
Hyderabad,23.730000000000018,24.060000000000002,Haze,2024-10-24 17:30:00
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 17:35:45
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 17:36:11
Chennai,29.05000000000001,35.56,Mist,2024-10-24 17:30:44
Bangalore,23.03000000000003,23.760000000000048,Mist,2024-10-24 17:34:54
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 17:37:08
Hyderabad,23.730000000000018,24.060000000000002,Haze,2024-10-24 17:35:00
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 17:35:45
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 17:36:11
Chennai,29.02000000000004,35.700000000000045,Mist,2024-10-24 17:46:34
Bangalore,23.03000000000003,23.760000000000048,Mist,2024-10-24 17:34:54
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 17:37:08
Hyderabad,23.730000000000018,24.060000000000002,Haze,2024-10-24 17:35:00
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 17:48:39
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 17:49:39
Chennai,29.02000000000004,35.700000000000045,Mist,2024-10-24 17:46:34
Bangalore,22.27000000000004,22.900000000000034,Mist,2024-10-24 17:45:23
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 17:48:18
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 17:45:24
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 17:51:02
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 17:52:01
Chennai,28.970000000000027,35.32000000000005,Mist,2024-10-24 17:51:57
Bangalore,22.27000000000004,22.900000000000034,Mist,2024-10-24 17:52:49
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 17:54:10
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 17:47:35
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 17:51:02
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 17:52:01
Chennai,28.970000000000027,35.32000000000005,Mist,2024-10-24 17:51:57
Bangalore,22.27000000000004,22.900000000000034,Mist,2024-10-24 17:52:49
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 17:54:10
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 17:47:35
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 18:03:48
Mumbai,29.99000000000001,34.08000000000004,Haze,2024-10-24 18:06:59
Chennai,28.970000000000027,35.55000000000001,Mist,2024-10-24 18:05:58
Bangalore,22.27000000000004,22.900000000000034,Mist,2024-10-24 17:58:24
Kolkata,24.970000000000027,25.82000000000005,Rain,2024-10-24 17:53:40
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:01:21
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 18:12:51
Mumbai,29.99000000000001,33.22000000000003,Haze,2024-10-24 18:14:37
Chennai,28.970000000000027,35.55000000000001,Mist,2024-10-24 18:07:19
Bangalore,21.890000000000043,22.430000000000007,Clouds,2024-10-24 18:14:36
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 18:11:30
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:10:06
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 18:12:51
Mumbai,29.99000000000001,33.22000000000003,Haze,2024-10-24 18:14:37
Chennai,28.970000000000027,35.55000000000001,Mist,2024-10-24 18:07:19
Bangalore,21.890000000000043,22.430000000000007,Clouds,2024-10-24 18:14:36
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 18:11:30
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:10:06
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 18:26:47
Mumbai,29.99000000000001,33.22000000000003,Haze,2024-10-24 18:25:49
Chennai,28.689999999999998,34.700000000000045,Mist,2024-10-24 18:19:31
Bangalore,21.890000000000043,22.430000000000007,Clouds,2024-10-24 18:24:57
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 18:22:01
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:20:01
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 18:26:27
Mumbai,29.99000000000001,33.22000000000003,Haze,2024-10-24 18:30:36
Chennai,28.680000000000007,34.68000000000001,Mist,2024-10-24 18:24:47
Bangalore,21.620000000000005,22.140000000000043,Clouds,2024-10-24 18:30:01
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 18:21:23
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:26:17
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 18:32:34
Mumbai,29.99000000000001,33.22000000000003,Haze,2024-10-24 18:37:04
Chennai,28.680000000000007,34.68000000000001,Mist,2024-10-24 18:29:11
Bangalore,21.620000000000005,22.160000000000025,Clouds,2024-10-24 18:33:11
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 18:36:39
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:32:12
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 18:39:10
Mumbai,29.99000000000001,33.22000000000003,Haze,2024-10-24 18:36:42
Chennai,28.600000000000023,34.64000000000004,Mist,2024-10-24 18:33:26
Bangalore,21.620000000000005,22.140000000000043,Clouds,2024-10-24 18:38:30
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 18:32:19
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:36:53
Delhi,24.05000000000001,24.180000000000007,Haze,2024-10-24 18:39:10
Mumbai,29.99000000000001,33.22000000000003,Haze,2024-10-24 18:36:42
Chennai,28.600000000000023,34.64000000000004,Mist,2024-10-24 18:33:26
Bangalore,21.620000000000005,22.140000000000043,Clouds,2024-10-24 18:38:30
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 18:39:27
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:36:53
Delhi,24.05000000000001,24.310000000000002,Haze,2024-10-24 18:49:01
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 18:47:56
Chennai,28.150000000000034,33.150000000000034,Mist,2024-10-24 18:43:07
Bangalore,21.620000000000005,22.140000000000043,Clouds,2024-10-24 18:46:24
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 18:39:27
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:48:29
Delhi,24.05000000000001,24.310000000000002,Haze,2024-10-24 18:49:01
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 18:47:56
Chennai,28.150000000000034,33.150000000000034,Mist,2024-10-24 18:43:07
Bangalore,21.620000000000005,22.140000000000043,Clouds,2024-10-24 18:46:24
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 18:50:59
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:48:29
Delhi,24.05000000000001,24.310000000000002,Haze,2024-10-24 18:57:16
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 18:57:05
Chennai,28.03000000000003,32.82000000000005,Mist,2024-10-24 18:50:00
Bangalore,21.620000000000005,22.140000000000043,Clouds,2024-10-24 18:55:02
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 18:53:02
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:47:37
Delhi,24.05000000000001,24.310000000000002,Haze,2024-10-24 18:57:16
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 19:01:37
Chennai,28.129999999999995,33.27000000000004,Mist,2024-10-24 18:55:31
Bangalore,21.620000000000005,22.140000000000043,Clouds,2024-10-24 18:57:05
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 19:00:58
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 18:59:02
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 19:09:14
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 19:12:08
Chennai,28.0,32.900000000000034,Mist,2024-10-24 19:06:30
Bangalore,22.110000000000014,22.730000000000018,Mist,2024-10-24 19:11:51
Kolkata,24.970000000000027,25.82000000000005,Haze,2024-10-24 19:00:58
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 19:11:04
Delhi,24.05000000000001,24.310000000000002,Haze,2024-10-24 19:02:51
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 19:07:00
Chennai,27.920000000000016,32.670000000000016,Mist,2024-10-24 19:12:35
Bangalore,22.110000000000014,22.75,Mist,2024-10-24 19:17:06
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 19:07:45
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 19:11:04
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 19:17:15
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 19:17:17
Chennai,27.920000000000016,32.670000000000016,Mist,2024-10-24 19:12:35
Bangalore,22.110000000000014,22.75,Mist,2024-10-24 19:17:06
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 19:13:08
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 19:11:04
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 19:21:41
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 19:19:14
Chennai,27.920000000000016,32.670000000000016,Mist,2024-10-24 19:12:58
Bangalore,22.110000000000014,22.75,Mist,2024-10-24 19:22:12
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 19:19:31
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 19:17:10
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 19:28:04
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 19:31:28
Chennai,27.920000000000016,32.670000000000016,Mist,2024-10-24 19:26:32
Bangalore,22.110000000000014,22.75,Mist,2024-10-24 19:28:15
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 19:19:31
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 19:29:34
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 19:26:54
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 19:23:34
Chennai,27.920000000000016,32.670000000000016,Mist,2024-10-24 19:28:47
Bangalore,22.110000000000014,22.75,Mist,2024-10-24 19:23:36
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 19:25:54
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 19:29:34
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 19:39:35
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 19:41:57
Chennai,27.890000000000043,32.59000000000003,Mist,2024-10-24 19:36:02
Bangalore,22.110000000000014,22.75,Mist,2024-10-24 19:37:45
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 19:31:28
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 19:40:21
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 19:34:48
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 19:34:42
Chennai,27.77000000000004,32.410000000000025,Mist,2024-10-24 19:42:25
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 19:44:33
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 19:35:17
Hyderabad,22.730000000000018,23.100000000000023,Haze,2024-10-24 19:41:45
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 19:48:29
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 19:52:50
Chennai,27.510000000000048,31.680000000000007,Mist,2024-10-24 19:48:01
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 19:51:48
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 19:43:30
Hyderabad,21.730000000000018,22.129999999999995,Mist,2024-10-24 19:52:03
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 19:44:36
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 19:46:51
Chennai,27.510000000000048,31.680000000000007,Mist,2024-10-24 19:51:57
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 19:53:24
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 19:56:08
Hyderabad,21.730000000000018,22.129999999999995,Mist,2024-10-24 19:52:03
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:03:01
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 20:01:16
Chennai,27.590000000000032,31.900000000000034,Mist,2024-10-24 19:56:02
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 19:58:43
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 19:49:40
Hyderabad,21.730000000000018,22.129999999999995,Mist,2024-10-24 19:57:34
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:03:01
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 20:01:16
Chennai,27.180000000000007,30.680000000000007,Mist,2024-10-24 20:04:31
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 19:58:43
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 20:03:04
Hyderabad,21.730000000000018,22.129999999999995,Mist,2024-10-24 19:57:34
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:09:38
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 20:10:53
Chennai,27.180000000000007,30.680000000000007,Mist,2024-10-24 20:04:31
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 20:11:26
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 20:03:04
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 20:08:12
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:07:46
Mumbai,28.99000000000001,32.710000000000036,Haze,2024-10-24 20:08:21
Chennai,27.180000000000007,30.680000000000007,Mist,2024-10-24 20:13:10
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 20:15:29
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 20:14:10
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 20:13:55
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:23:48
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 20:20:11
Chennai,27.180000000000007,30.680000000000007,Mist,2024-10-24 20:18:46
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 20:21:51
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 20:14:12
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 20:19:27
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:23:48
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 20:20:11
Chennai,27.180000000000007,30.680000000000007,Mist,2024-10-24 20:26:15
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 20:21:51
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 20:21:04
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 20:19:27
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:29:43
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 20:25:01
Chennai,27.180000000000007,30.680000000000007,Mist,2024-10-24 20:20:59
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 20:29:00
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 20:25:57
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 20:20:57
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:29:43
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 20:25:01
Chennai,27.180000000000007,30.680000000000007,Mist,2024-10-24 20:31:57
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 20:29:00
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 20:25:57
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 20:31:59
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:34:02
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 20:43:53
Chennai,27.180000000000007,30.680000000000007,Mist,2024-10-24 20:35:10
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 20:32:53
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 20:32:11
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 20:42:24
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:38:34
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 20:38:00
Chennai,27.230000000000018,30.930000000000007,Mist,2024-10-24 20:42:00
Bangalore,21.060000000000002,21.55000000000001,Clouds,2024-10-24 20:39:48
Kolkata,25.970000000000027,25.970000000000027,Haze,2024-10-24 20:38:08
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 20:44:03
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:48:57
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 20:48:04
Chennai,27.230000000000018,30.930000000000007,Mist,2024-10-24 20:42:00
Bangalore,21.060000000000002,21.57000000000005,Clouds,2024-10-24 20:50:15
Kolkata,25.970000000000027,25.970000000000027,Rain,2024-10-24 20:45:52
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 20:52:54
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:52:33
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 20:53:30
Chennai,27.230000000000018,30.930000000000007,Mist,2024-10-24 20:46:20
Bangalore,21.060000000000002,21.57000000000005,Clouds,2024-10-24 20:55:47
Kolkata,25.970000000000027,25.970000000000027,Rain,2024-10-24 20:55:57
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 20:50:46
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:59:06
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 21:00:31
Chennai,27.230000000000018,30.930000000000007,Mist,2024-10-24 20:51:01
Bangalore,21.060000000000002,21.57000000000005,Clouds,2024-10-24 21:00:37
Kolkata,25.970000000000027,25.970000000000027,Rain,2024-10-24 20:58:01
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 21:03:04
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 20:59:06
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 21:00:31
Chennai,27.230000000000018,30.930000000000007,Mist,2024-10-24 21:01:15
Bangalore,21.060000000000002,21.57000000000005,Clouds,2024-10-24 21:00:37
Kolkata,25.970000000000027,25.970000000000027,Rain,2024-10-24 20:58:01
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 21:03:04
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 21:09:22
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 21:11:32
Chennai,27.230000000000018,30.930000000000007,Mist,2024-10-24 21:01:15
Bangalore,21.370000000000005,21.960000000000036,Mist,2024-10-24 21:13:38
Kolkata,25.970000000000027,25.970000000000027,Rain,2024-10-24 21:08:31
Hyderabad,21.730000000000018,22.0,Mist,2024-10-24 21:10:52
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 21:14:36
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 21:11:32
Chennai,27.260000000000048,31.010000000000048,Mist,2024-10-24 21:08:42
Bangalore,21.370000000000005,21.960000000000036,Mist,2024-10-24 21:13:10
Kolkata,25.970000000000027,25.970000000000027,Rain,2024-10-24 21:14:12
Hyderabad,20.730000000000018,21.03000000000003,Mist,2024-10-24 21:14:25
Delhi,23.05000000000001,23.32000000000005,Haze,2024-10-24 21:14:36
Mumbai,28.99000000000001,31.82000000000005,Haze,2024-10-24 21:11:32
